"Account Receivable and Payable data from a large manufacturer called WMS Pte Ltd, which has global operations. ",,,,,,,,,,,,





Header ,Description,,,,,,,,,,,
Country,WMS Country of operation,,,,,,,,,,,
Partner,Name of Partner,,,,,,,,,,,
ParternType,Customer or Supplier.  Customer for sales invoices and partner for purchases invoices.  Credit and Debit notes also included in the dataset,,,,,,,,,,,
Bank,Bank of WMS in the Coutry of Operation,,,,,,,,,,,
BankAccount,Bank Account of WMS in the Coutry of Operation,,,,,,,,,,,
invoiceNumber,,,,,,,,,,,,
InvoiceDate,,,,,,,,,,,,
DueDate,,,,,,,,,,,,
PaymentTerms,Days allowed for the invoice to be paid,,,,,,,,,,,
InvoiceCurrency,,,,,,,,,,,,
InvoiceAmount,,,,,,,,,,,,
SettlmentCurrency,,,,,,,,,,,,
CurrencyPair,,,,,,,,,,,,
SettlementAmount,,,,,,,,,,,,
SettledAmountUSD,Everything should be changed in the reporting currency ,,,,,,,,,,,
SettledDate,,,,,,,,,,,,
DocumentType,"Type of invoice: sales, purchase, credit or debit note",,,,,,,,,,,
Country,Partner,ParternType,Bank,BankAccount,invoiceNumber,InvoiceDate,DueDate,PaymentTerms,InvoiceCurrency,InvoiceAmount,SettlmentCurrency,CurrencyPair,SettlementAmount,SettledAmountUSD,SettledDate,DocumentType
Singapore,Luxor Distribution Pte Ltd,Customer,UBS ,32643914,929902016,5/18/2020,6/17/2020,30,USD,64.3,USD,USD/USD,64.3,64.3,6/14/2020,Sales Invoice
Switzerland,Imperial Distribution Services Company,Customer,UBS ,23996896,490252754,5/8/2020,6/7/2020,30,USD,36.29,USD,USD/USD,36.29,36.29,6/14/2020,Sales Invoice
Singapore,Fullerton Distributors,Customer,UBS ,89827702,3954057080,5/10/2020,6/9/2020,30,USD,74.5,USD,USD/USD,74.5,74.5,6/15/2020,Sales Invoice
Singapore,Pan Orient Distribution Pte Ltd,Customer,Citibank,15418194,4489585769,5/30/2020,6/29/2020,30,USD,87.31,USD,USD/USD,87.31,87.31,6/15/2020,Sales Invoice
Singapore,International Distribution Facilities Company,Customer,Citibank,45899292,496849530,6/2/2020,7/2/2020,30,USD,59.71,USD,USD/USD,59.71,59.71,6/16/2020,Sales Invoice
Singapore,Pansing Distribution Pte Ltd,Customer,DBS,96812455,5865149984,5/26/2020,6/25/2020,30,USD,55.1,USD,USD/USD,55.1,55.1,6/16/2020,Sales Invoice
Switzerland,Imperial Distribution Services Company,Customer,UBS ,23996896,893954880,5/22/2020,6/21/2020,30,USD,51.92,USD,USD/USD,51.92,51.92,6/16/2020,Sales Invoice
Australia,Inkjet Distribution Company,Customer,National Australian Bank (NAB),34578931,5978287436,5/23/2020,6/22/2020,30,USD,39.6,USD,USD/USD,39.6,39.6,6/18/2020,Sales Invoice
Japan,Quick Photo Distributor,Customer,Japan Post Bank,37497924,6242434931,5/29/2020,6/28/2020,30,USD,40.08,USD,USD/USD,40.08,40.08,6/18/2020,Sales Invoice
Singapore,Landom Distribution Pte Ltd,Customer,DBS,47923594,2726898858,6/1/2020,7/1/2020,30,USD,77.98,USD,USD/USD,77.98,77.98,6/18/2020,Sales Invoice
Japan,Hodaka Distributors Pte Ltd,Customer,Nomura Holdings,87181675,7541301534,5/30/2020,6/29/2020,30,USD,73.96,USD,USD/USD,73.96,73.96,6/19/2020,Sales Invoice
Singapore,Music Distributors (S) Pte Ltd,Customer,UBS ,72715155,951035745,6/5/2020,7/5/2020,30,USD,57.04,USD,USD/USD,57.04,57.04,6/19/2020,Sales Invoice
Australia,Fresh Cafe Distributors Company,Customer,National Australian Bank (NAB),34578931,1020758229,6/6/2020,7/6/2020,30,USD,67.19,USD,USD/USD,67.19,67.19,6/20/2020,Sales Invoice
Singapore,Horizon Distribution Centre,Customer,DBS,51942517,5667168406,6/4/2020,7/4/2020,30,USD,68.97,USD,USD/USD,68.97,68.97,6/20/2020,Sales Invoice
Singapore,Lal Sahu Distribution Pte Ltd,Customer,DBS,86543952,9018028314,6/5/2020,7/5/2020,30,USD,57.33,USD,USD/USD,57.33,57.33,6/20/2020,Sales Invoice
Japan,Laser Distributor Pte Ltd,Customer,ING,91243879,1099187495,5/20/2020,6/19/2020,30,USD,75.18,USD,USD/USD,75.18,75.18,6/21/2020,Sales Invoice
Japan,Quick Photo Distributor,Customer,Japan Post Bank,37497924,86171934,5/29/2020,,,USD,-41.69,USD,USD/USD,-41.69,-41.69,6/22/2020,Credit Note
Australia,Lighting & Sound Distribution Company,Customer,National Australian Bank (NAB),34578931,5439908314,5/17/2020,6/16/2020,30,USD,70.98,USD,USD/USD,70.98,70.98,6/23/2020,Sales Invoice
Japan,Quick Photo Distributor,Customer,Japan Post Bank,37497924,4637486931,4/28/2020,5/28/2020,30,USD,62.86,USD,USD/USD,62.86,62.86,6/23/2020,Sales Invoice
Australia,Jalan Distributors (Asia) Pte Ltd,Customer,National Australian Bank (NAB),34578931,9534543247,6/14/2020,,,USD,-55.47,USD,USD/USD,-55.47,-55.47,6/24/2020,Credit Note
Japan,Games Dynamic Distribution Company,Customer,Nomura Holdings,14966739,5302225359,6/4/2020,7/4/2020,30,USD,63.58,USD,USD/USD,63.58,63.58,6/24/2020,Sales Invoice
Australia,Lighting & Sound Distribution Company,Customer,National Australian Bank (NAB),34578931,5345209605,5/22/2020,6/21/2020,30,USD,98.35,USD,USD/USD,98.35,98.35,6/25/2020,Sales Invoice
Japan,Hodaka Distributors Pte Ltd,Customer,Nomura Holdings,87181675,1138691181,5/27/2020,6/26/2020,30,USD,55.99,USD,USD/USD,55.99,55.99,6/25/2020,Sales Invoice
Singapore,Landom Distribution Pte Ltd,Customer,DBS,47923594,2355391609,6/8/2020,7/8/2020,30,USD,60.62,USD,USD/USD,60.62,60.62,6/25/2020,Sales Invoice
Singapore,Maxwell Distribution Pte Ltd,Customer,DBS,98060699,1391494244,6/16/2020,7/16/2020,30,USD,51.52,USD,USD/USD,51.52,51.52,6/25/2020,Sales Invoice
Singapore,Pan Orient Distribution Pte Ltd,Customer,Citibank,15418194,9418503093,6/2/2020,7/2/2020,30,USD,60.65,USD,USD/USD,60.65,60.65,6/27/2020,Sales Invoice
Japan,Force 1 Asia Distribution Company,Customer,UBS ,89307440,1777289135,5/24/2020,,,USD,-51.66,USD,USD/USD,-51.66,-51.66,6/28/2020,Credit Note
Singapore,International Distribution Facilities Company,Customer,Citibank,45899292,8276169596,6/12/2020,7/12/2020,30,USD,53.19,USD,USD/USD,53.19,53.19,6/28/2020,Sales Invoice
Switzerland,P & J Beauty Distributors Company,Customer,ING,51589645,9061983609,6/2/2020,7/2/2020,30,USD,67.86,USD,USD/USD,67.86,67.86,6/28/2020,Sales Invoice
Japan,Quick Photo Distributor,Customer,Japan Post Bank,37497924,5619336586,6/3/2020,7/3/2020,30,USD,75.07,USD,USD/USD,75.07,75.07,6/30/2020,Sales Invoice
Switzerland,Good Health Distributors Pte Ltd,Customer,ING,85376964,9264242334,6/14/2020,7/14/2020,30,USD,48.18,USD,USD/USD,48.18,48.18,6/30/2020,Sales Invoice
Singapore,Landom Distribution Pte Ltd,Customer,DBS,47923594,9089611762,6/12/2020,7/12/2020,30,USD,91.72,USD,USD/USD,91.72,91.72,7/2/2020,Sales Invoice
Singapore,Jaguar Apparel Distributors Pte Ltd,Customer,DBS,32885961,9769339571,6/24/2020,7/24/2020,30,USD,68.67,USD,USD/USD,68.67,68.67,7/3/2020,Sales Invoice
Singapore,Landom Distribution Pte Ltd,Customer,DBS,47923594,8733352411,6/17/2020,7/17/2020,30,USD,64.21,USD,USD/USD,64.21,64.21,7/3/2020,Sales Invoice
Singapore,Lap Distribution Pte Ltd,Customer,DBS,38753247,2672884008,6/23/2020,7/23/2020,30,USD,88.56,USD,USD/USD,88.56,88.56,7/3/2020,Sales Invoice
Japan,Force 1 Asia Distribution Company,Customer,UBS ,89307440,5143348258,5/26/2020,6/25/2020,30,USD,27.84,USD,USD/USD,27.84,27.84,7/5/2020,Sales Invoice
Singapore,Prestige Products Distribution Company,Customer,UBS ,85828508,9968504859,6/10/2020,7/10/2020,30,USD,38.95,USD,USD/USD,38.95,38.95,7/5/2020,Sales Invoice
Singapore,Prestige Products Distribution Company,Customer,UBS ,85828508,9923678452,6/4/2020,7/4/2020,30,USD,68.4,USD,USD/USD,68.4,68.4,7/7/2020,Sales Invoice
Australia,Inkjet Distribution Company,Customer,National Australian Bank (NAB),34578931,9095475537,6/15/2020,7/15/2020,30,USD,93.56,USD,USD/USD,93.56,93.56,7/8/2020,Sales Invoice
Japan,Hodaka Distributors Pte Ltd,Customer,Nomura Holdings,87181675,2882083969,5/22/2020,6/21/2020,30,USD,66.06,USD,USD/USD,66.06,66.06,7/8/2020,Sales Invoice
Singapore,Lal Sahu Distribution Pte Ltd,Customer,DBS,86543952,3863229608,6/20/2020,7/20/2020,30,USD,69.03,USD,USD/USD,69.03,69.03,7/8/2020,Sales Invoice
Singapore,Luxor Distribution Pte Ltd,Customer,UBS ,32643914,6345328269,6/10/2020,7/10/2020,30,USD,68.95,USD,USD/USD,68.95,68.95,7/8/2020,Sales Invoice
Singapore,Maxwell Distribution Pte Ltd,Customer,DBS,98060699,9231909,7/3/2020,8/2/2020,30,USD,65.88,USD,USD/USD,65.88,65.88,7/8/2020,Sales Invoice
Japan,Force 1 Asia Distribution Company,Customer,UBS ,89307440,5945158356,6/11/2020,7/11/2020,30,USD,53.19,USD,USD/USD,53.19,53.19,7/9/2020,Sales Invoice
Switzerland,Musiclink AV Distribution,Customer,Credit Suisse,47685822,4742980589,6/23/2020,7/23/2020,30,USD,40.69,USD,USD/USD,40.69,40.69,7/9/2020,Sales Invoice
Japan,Integrity Distribution Pte Ltd,Customer,The Norinchukin Bank,89164178,49331333,5/29/2020,6/28/2020,30,USD,68.8,USD,USD/USD,68.8,68.8,7/10/2020,Sales Invoice
Singapore,Music Distributors (S) Pte Ltd,Customer,UBS ,72715155,2748334767,6/24/2020,,,USD,-61.66,USD,USD/USD,-61.66,-61.66,7/11/2020,Credit Note
Singapore,Luxor Distribution Pte Ltd,Customer,UBS ,32643914,8019405718,6/6/2020,,,USD,-47.99,USD,USD/USD,-47.99,-47.99,7/11/2020,Credit Note
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,3342383577,6/21/2020,7/21/2020,30,USD,36.09,USD,USD/USD,36.09,36.09,7/12/2020,Sales Invoice
Japan,Laser Distributor Pte Ltd,Customer,ING,91243879,7084470394,6/1/2020,7/1/2020,30,USD,81.53,USD,USD/USD,81.53,81.53,7/13/2020,Sales Invoice
Japan,Laser Distributor Pte Ltd,Customer,ING,91243879,2966579935,5/18/2020,6/17/2020,30,USD,99.85,USD,USD/USD,99.85,99.85,7/15/2020,Sales Invoice
Singapore,Leow Liang Buddhist Book Distributor Company,Customer,Citibank,58184298,6215256535,7/4/2020,8/3/2020,30,USD,114.44,USD,USD/USD,114.44,114.44,7/15/2020,Sales Invoice
Singapore,International Distribution Facilities Company,Customer,Citibank,45899292,7952881452,7/4/2020,8/3/2020,30,USD,38.96,USD,USD/USD,38.96,38.96,7/17/2020,Sales Invoice
Australia,Inkjet Distribution Company,Customer,National Australian Bank (NAB),34578931,9784423697,6/9/2020,7/9/2020,30,USD,87.79,USD,USD/USD,87.79,87.79,7/18/2020,Sales Invoice
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,4595561744,7/1/2020,7/31/2020,30,USD,50.28,USD,USD/USD,50.28,50.28,7/18/2020,Sales Invoice
Japan,Marketasia Distributors (S) Pte Ltd,Customer,ING,66087938,6959096166,6/27/2020,7/27/2020,30,USD,55.34,USD,USD/USD,55.34,55.34,7/20/2020,Sales Invoice
Japan,Quick Photo Distributor,Customer,Japan Post Bank,37497924,1281236095,6/21/2020,7/21/2020,30,USD,58.4,USD,USD/USD,58.4,58.4,7/21/2020,Sales Invoice
Australia,Inkjet Distribution Company,Customer,National Australian Bank (NAB),34578931,4824809985,6/23/2020,7/23/2020,30,USD,43.74,USD,USD/USD,43.74,43.74,7/22/2020,Sales Invoice
Australia,Inkjet Distribution Company,Customer,National Australian Bank (NAB),34578931,7336219886,6/22/2020,7/22/2020,30,USD,62.94,USD,USD/USD,62.94,62.94,7/22/2020,Sales Invoice
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,1731769135,6/11/2020,7/11/2020,30,USD,51.45,USD,USD/USD,51.45,51.45,7/22/2020,Sales Invoice
Japan,Integrity Distribution Pte Ltd,Customer,The Norinchukin Bank,89164178,5353996897,6/11/2020,7/11/2020,30,USD,84.15,USD,USD/USD,84.15,84.15,7/23/2020,Sales Invoice
Japan,Kingdom Green Distributor Pte Ltd,Customer,Sumitomo Mitsui Trust,95433631,2675977268,5/29/2020,6/28/2020,30,USD,67.35,USD,USD/USD,67.35,67.35,7/23/2020,Sales Invoice
Japan,MKR Distribution Pte Ltd,Customer,Sumitomo Mitsui Trust,73833734,5584805665,7/23/2020,8/22/2020,30,USD,71.02,USD,USD/USD,71.02,71.02,7/23/2020,Sales Invoice
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,9258277700,7/2/2020,8/1/2020,30,USD,44.71,USD,USD/USD,44.71,44.71,7/24/2020,Sales Invoice
Singapore,Music Distributors (S) Pte Ltd,Customer,UBS ,72715155,4192014066,7/12/2020,8/11/2020,30,USD,30.9,USD,USD/USD,30.9,30.9,7/25/2020,Sales Invoice
Switzerland,Imperial Distribution Services Company,Customer,UBS ,23996896,2487299552,6/20/2020,7/20/2020,30,USD,48.7,USD,USD/USD,48.7,48.7,7/30/2020,Sales Invoice
Japan,Force 1 Asia Distribution Company,Customer,UBS ,89307440,6734044490,7/5/2020,8/4/2020,30,USD,13.15,USD,USD/USD,13.15,13.15,8/1/2020,Sales Invoice
Singapore,Fullerton Distributors,Customer,UBS ,89827702,5536610902,6/29/2020,7/29/2020,30,USD,89.97,USD,USD/USD,89.97,89.97,8/1/2020,Sales Invoice
Singapore,Jaguar Apparel Distributors Pte Ltd,Customer,DBS,32885961,4878686047,7/21/2020,8/20/2020,30,USD,73.61,USD,USD/USD,73.61,73.61,8/1/2020,Sales Invoice
Switzerland,P & J Beauty Distributors Company,Customer,ING,51589645,7056862793,7/7/2020,8/6/2020,30,USD,68.03,USD,USD/USD,68.03,68.03,8/1/2020,Sales Invoice
Singapore,Pansing Distribution Pte Ltd,Customer,DBS,96812455,374328279,7/8/2020,,,USD,-60,USD,USD/USD,-60,-60,8/2/2020,Credit Note
Singapore,Pan Orient Distribution Pte Ltd,Customer,Citibank,15418194,5895996518,7/9/2020,8/8/2020,30,USD,65.39,USD,USD/USD,65.39,65.39,8/2/2020,Sales Invoice
Australia,Fresh Cafe Distributors Company,Customer,National Australian Bank (NAB),34578931,472551457,7/20/2020,8/19/2020,30,USD,66.28,USD,USD/USD,66.28,66.28,8/4/2020,Sales Invoice
Switzerland,P & J Beauty Distributors Company,Customer,ING,51589645,5833648536,7/13/2020,8/12/2020,30,USD,81.63,USD,USD/USD,81.63,81.63,8/4/2020,Sales Invoice
Singapore,Fullerton Distributors,Customer,UBS ,89827702,1671914105,7/10/2020,8/9/2020,30,USD,83.49,USD,USD/USD,83.49,83.49,8/5/2020,Sales Invoice
Japan,Kingdom Green Distributor Pte Ltd,Customer,Sumitomo Mitsui Trust,95433631,8447618970,6/18/2020,7/18/2020,30,USD,64.59,USD,USD/USD,64.59,64.59,8/6/2020,Sales Invoice
Switzerland,P & J Beauty Distributors Company,Customer,ING,51589645,5437619752,7/5/2020,8/4/2020,30,USD,69.85,USD,USD/USD,69.85,69.85,8/6/2020,Sales Invoice
Japan,Hodaka Distributors Pte Ltd,Customer,Nomura Holdings,87181675,9188803308,7/22/2020,8/21/2020,30,USD,67.57,USD,USD/USD,67.57,67.57,8/7/2020,Sales Invoice
Switzerland,Hub Distributors Services Pte Ltd,Customer,ING,39121931,3556859305,7/13/2020,8/12/2020,30,USD,44.48,USD,USD/USD,44.48,44.48,8/7/2020,Sales Invoice
Japan,Kerry Distribution Services Company,Customer,ING,28082187,7914349615,7/10/2020,8/9/2020,30,USD,65.6,USD,USD/USD,65.6,65.6,8/8/2020,Sales Invoice
Japan,Kingdom Green Distributor Pte Ltd,Customer,Sumitomo Mitsui Trust,95433631,728378151,6/25/2020,7/25/2020,30,USD,80.68,USD,USD/USD,80.68,80.68,8/8/2020,Sales Invoice
Singapore,International Distribution Facilities Company,Customer,Citibank,45899292,9936482887,7/27/2020,8/26/2020,30,USD,68.07,USD,USD/USD,68.07,68.07,8/8/2020,Sales Invoice
Japan,MKR Distribution Pte Ltd,Customer,Sumitomo Mitsui Trust,73833734,367399005,8/10/2020,9/9/2020,30,USD,58.78,USD,USD/USD,58.78,58.78,8/10/2020,Sales Invoice
Singapore,Luxor Distribution Pte Ltd,Customer,UBS ,32643914,5007692123,7/3/2020,8/2/2020,30,USD,63.03,USD,USD/USD,63.03,63.03,8/10/2020,Sales Invoice
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,7100218787,7/23/2020,8/22/2020,30,USD,61.89,USD,USD/USD,61.89,61.89,8/10/2020,Sales Invoice
Switzerland,Hub Distributors Services Pte Ltd,Customer,ING,39121931,8815422174,7/17/2020,8/16/2020,30,USD,29.42,USD,USD/USD,29.42,29.42,8/10/2020,Sales Invoice
Australia,Jalan Distributors (Asia) Pte Ltd,Customer,National Australian Bank (NAB),34578931,4160925882,7/26/2020,8/25/2020,30,USD,41.19,USD,USD/USD,41.19,41.19,8/11/2020,Sales Invoice
Australia,Lighting & Sound Distribution Company,Customer,National Australian Bank (NAB),34578931,1281718631,7/12/2020,8/11/2020,30,USD,92.35,USD,USD/USD,92.35,92.35,8/12/2020,Sales Invoice
Australia,Firsttech Distribution Pte Ltd,Customer,National Australian Bank (NAB),34578931,7541035636,7/23/2020,8/22/2020,30,USD,81.15,USD,USD/USD,81.15,81.15,8/13/2020,Sales Invoice
Singapore,Jaguar Apparel Distributors Pte Ltd,Customer,DBS,32885961,3218896620,8/5/2020,9/4/2020,30,USD,52.5,USD,USD/USD,52.5,52.5,8/13/2020,Sales Invoice
Singapore,Multipower Distribution Pte Ltd,Customer,DBS,28787880,4540004449,7/12/2020,8/11/2020,30,USD,85.2,USD,USD/USD,85.2,85.2,8/13/2020,Sales Invoice
Switzerland,Playbox Distribution Pte Ltd,Customer,ING,62446983,7704631121,7/24/2020,8/23/2020,30,USD,65.2,USD,USD/USD,65.2,65.2,8/14/2020,Sales Invoice
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,1323201810,7/27/2020,8/26/2020,30,USD,58.68,USD,USD/USD,58.68,58.68,8/15/2020,Sales Invoice
Singapore,Pansing Distribution Pte Ltd,Customer,DBS,96812455,6545436181,7/24/2020,8/23/2020,30,USD,48.04,USD,USD/USD,48.04,48.04,8/15/2020,Sales Invoice
Switzerland,Full House Video Distributors Pte Ltd,Customer,ING,99264723,9012691752,7/20/2020,8/19/2020,30,USD,38.55,USD,USD/USD,38.55,38.55,8/15/2020,Sales Invoice
Japan,Force 1 Asia Distribution Company,Customer,UBS ,89307440,9200902255,7/12/2020,8/11/2020,30,USD,26.25,USD,USD/USD,26.25,26.25,8/16/2020,Sales Invoice
Japan,Linkcraft Distribution (S) Pte Ltd,Customer,UBS ,66204328,3394333507,8/4/2020,9/3/2020,30,USD,65.6,USD,USD/USD,65.6,65.6,8/18/2020,Sales Invoice
Japan,Marketasia Distributors (S) Pte Ltd,Customer,ING,66087938,5993794287,7/27/2020,8/26/2020,30,USD,36.02,USD,USD/USD,36.02,36.02,8/18/2020,Sales Invoice
Singapore,Leow Liang Buddhist Book Distributor Company,Customer,Citibank,58184298,5732190469,8/7/2020,9/6/2020,30,USD,70.51,USD,USD/USD,70.51,70.51,8/18/2020,Sales Invoice
Switzerland,Kerl Distribution Pte. Ltd.,Customer,Credit Suisse,93201834,6845689075,7/10/2020,8/9/2020,30,USD,46.4,USD,USD/USD,46.4,46.4,8/19/2020,Sales Invoice
Japan,Laser Distributor Pte Ltd,Customer,ING,91243879,9520565243,7/12/2020,8/11/2020,30,USD,52.48,USD,USD/USD,52.48,52.48,8/20/2020,Sales Invoice
Singapore,International Distribution Facilities Company,Customer,Citibank,45899292,2158841878,8/10/2020,9/9/2020,30,USD,64.35,USD,USD/USD,64.35,64.35,8/20/2020,Sales Invoice
Singapore,Music Distributors (S) Pte Ltd,Customer,UBS ,72715155,122662308,8/5/2020,9/4/2020,30,USD,43.64,USD,USD/USD,43.64,43.64,8/21/2020,Sales Invoice
Singapore,Music Distributors (S) Pte Ltd,Customer,UBS ,72715155,3056950219,8/11/2020,9/10/2020,30,USD,47.08,USD,USD/USD,47.08,47.08,8/21/2020,Sales Invoice
Japan,Kingdom Green Distributor Pte Ltd,Customer,Sumitomo Mitsui Trust,95433631,7913946826,6/27/2020,7/27/2020,30,USD,48.45,USD,USD/USD,48.45,48.45,8/22/2020,Sales Invoice
Japan,MKR Distribution Pte Ltd,Customer,Sumitomo Mitsui Trust,73833734,4783562096,8/20/2020,9/19/2020,30,USD,32.87,USD,USD/USD,32.87,32.87,8/22/2020,Sales Invoice
Singapore,Leow Liang Buddhist Book Distributor Company,Customer,Citibank,58184298,6534753348,8/10/2020,9/9/2020,30,USD,60.61,USD,USD/USD,60.61,60.61,8/22/2020,Sales Invoice
Australia,Firsttech Distribution Pte Ltd,Customer,National Australian Bank (NAB),34578931,9250499188,7/29/2020,8/28/2020,30,USD,75.37,USD,USD/USD,75.37,75.37,8/23/2020,Sales Invoice
Japan,O-Z Electric Distribution Company,Customer,Japan Post Bank,62859208,1026638537,7/27/2020,8/26/2020,30,USD,70.86,USD,USD/USD,70.86,70.86,8/23/2020,Sales Invoice
Japan,O-Z Electric Distribution Company,Customer,Japan Post Bank,62859208,5211667829,8/3/2020,9/2/2020,30,USD,64.53,USD,USD/USD,64.53,64.53,8/24/2020,Sales Invoice
Australia,Lighting & Sound Distribution Company,Customer,National Australian Bank (NAB),34578931,8732544679,7/16/2020,8/15/2020,30,USD,86.39,USD,USD/USD,86.39,86.39,8/26/2020,Sales Invoice
Japan,Laser Distributor Pte Ltd,Customer,ING,91243879,4668608174,7/11/2020,8/10/2020,30,USD,68.42,USD,USD/USD,68.42,68.42,8/26/2020,Sales Invoice
Singapore,Lap Distribution Pte Ltd,Customer,DBS,38753247,7807904455,8/1/2020,8/31/2020,30,USD,64.19,USD,USD/USD,64.19,64.19,8/26/2020,Sales Invoice
Switzerland,Full House Video Distributors Pte Ltd,Customer,ING,99264723,8301711992,7/29/2020,8/28/2020,30,USD,83.36,USD,USD/USD,83.36,83.36,8/26/2020,Sales Invoice
Switzerland,Imperial Distribution Services Company,Customer,UBS ,23996896,8329193507,8/8/2020,9/7/2020,30,USD,43.2,USD,USD/USD,43.2,43.2,8/26/2020,Sales Invoice
Switzerland,Good Health Distributors Pte Ltd,Customer,ING,85376964,5734148846,8/15/2020,9/14/2020,30,USD,58.36,USD,USD/USD,58.36,58.36,8/27/2020,Sales Invoice
Japan,Force 1 Asia Distribution Company,Customer,UBS ,89307440,7310206701,7/17/2020,8/16/2020,30,USD,36.21,USD,USD/USD,36.21,36.21,8/28/2020,Sales Invoice
Singapore,Horizon Distribution Centre,Customer,DBS,51942517,8793921356,8/17/2020,9/16/2020,30,USD,82.91,USD,USD/USD,82.91,82.91,8/28/2020,Sales Invoice
Japan,Kingdom Green Distributor Pte Ltd,Customer,Sumitomo Mitsui Trust,95433631,5288556291,7/5/2020,8/4/2020,30,USD,85.3,USD,USD/USD,85.3,85.3,8/29/2020,Sales Invoice
Singapore,Maxwell Distribution Pte Ltd,Customer,DBS,98060699,8282397668,8/22/2020,9/21/2020,30,USD,102.67,USD,USD/USD,102.67,102.67,8/29/2020,Sales Invoice
Singapore,Multipower Distribution Pte Ltd,Customer,DBS,28787880,9012800022,7/22/2020,8/21/2020,30,USD,33.42,USD,USD/USD,33.42,33.42,8/29/2020,Sales Invoice
Singapore,One Source Distribution Pte Ltd,Customer,Citibank,50840360,4444986261,7/21/2020,8/20/2020,30,USD,81.77,USD,USD/USD,81.77,81.77,8/29/2020,Sales Invoice
Singapore,Landom Distribution Pte Ltd,Customer,DBS,47923594,8864060748,8/13/2020,9/12/2020,30,USD,61.06,USD,USD/USD,61.06,61.06,8/30/2020,Sales Invoice
Switzerland,Kerl Distribution Pte. Ltd.,Customer,Credit Suisse,93201834,7356874575,7/17/2020,8/16/2020,30,USD,56.73,USD,USD/USD,56.73,56.73,8/30/2020,Sales Invoice
Singapore,Music Distributors (S) Pte Ltd,Customer,UBS ,72715155,7285560671,8/16/2020,9/15/2020,30,USD,70.9,USD,USD/USD,70.9,70.9,8/31/2020,Sales Invoice
Australia,Firsttech Distribution Pte Ltd,Customer,National Australian Bank (NAB),34578931,8336544833,8/10/2020,9/9/2020,30,USD,45.49,USD,USD/USD,45.49,45.49,9/1/2020,Sales Invoice
Switzerland,Imperial Distribution Services Company,Customer,UBS ,23996896,2970425808,8/13/2020,9/12/2020,30,USD,35.74,USD,USD/USD,35.74,35.74,9/1/2020,Sales Invoice
Singapore,Pan Orient Distribution Pte Ltd,Customer,Citibank,15418194,3509509542,8/9/2020,9/8/2020,30,USD,66.82,USD,USD/USD,66.82,66.82,9/2/2020,Sales Invoice
Singapore,Multipower Distribution Pte Ltd,Customer,DBS,28787880,9166038468,8/3/2020,9/2/2020,30,USD,69.73,USD,USD/USD,69.73,69.73,9/3/2020,Sales Invoice
Australia,Fresh Cafe Distributors Company,Customer,National Australian Bank (NAB),34578931,401983784,8/17/2020,9/16/2020,30,USD,51.6,USD,USD/USD,51.6,51.6,9/4/2020,Sales Invoice
Australia,Jalan Distributors (Asia) Pte Ltd,Customer,National Australian Bank (NAB),34578931,4318317513,8/17/2020,9/16/2020,30,USD,64.64,USD,USD/USD,64.64,64.64,9/4/2020,Sales Invoice
Singapore,Horizon Distribution Centre,Customer,DBS,51942517,1774766742,8/22/2020,9/21/2020,30,USD,76.85,USD,USD/USD,76.85,76.85,9/4/2020,Sales Invoice
Japan,Quick Photo Distributor,Customer,Japan Post Bank,37497924,2515817366,8/14/2020,9/13/2020,30,USD,59.53,USD,USD/USD,59.53,59.53,9/5/2020,Sales Invoice
Switzerland,Hub Distributors Services Pte Ltd,Customer,ING,39121931,2131645470,8/9/2020,9/8/2020,30,USD,61.06,USD,USD/USD,61.06,61.06,9/5/2020,Sales Invoice
Singapore,Jaguar Apparel Distributors Pte Ltd,Customer,DBS,32885961,145315244,8/19/2020,9/18/2020,30,USD,83.05,USD,USD/USD,83.05,83.05,9/6/2020,Sales Invoice
Singapore,Pan Orient Distribution Pte Ltd,Customer,Citibank,15418194,8273521159,8/17/2020,9/16/2020,30,USD,57.6,USD,USD/USD,57.6,57.6,9/6/2020,Sales Invoice
Singapore,Leow Liang Buddhist Book Distributor Company,Customer,Citibank,58184298,5135727501,9/1/2020,10/1/2020,30,USD,68.88,USD,USD/USD,68.88,68.88,9/7/2020,Sales Invoice
Singapore,Fullerton Distributors,Customer,UBS ,89827702,2912484665,8/5/2020,9/4/2020,30,USD,92.16,USD,USD/USD,92.16,92.16,9/8/2020,Sales Invoice
